"is_interactive","number_of_scripts","number_of_completed_tutorials","author_name","join_date","features","activedays","receivedpositivereviews","subscribers","score"
"1","1","1","User102732","2013-04-25 11:14:18","42","1","0","0","14"
"1","1","1","User60890","2013-04-01 02:02:30","50","9","0","0","23"
"1","1","1","Benjec83","2012-11-04 03:08:47","11","3","0","0","13"
"1","1","1","User43706","2013-04-16 16:01:10","0","1","0","0","1"
"1","1","1","Shameem Hudson","2013-04-11 21:36:02","14","6","0","0","16"
"1","1","1","Gabrielle Lum","2013-04-11 18:41:22","0","1","0","0","1"
"1","1","1","User45719","2013-04-11 00:21:15","57","1","0","0","15"
"1","1","1","User534303","2013-04-08 13:46:29","18","1","0","0","11"
"1","1","1","Hitesh Tailor","2013-04-05 23:45:04","16","2","0","0","12"
"1","1","1","Niti Parikh6","2013-03-27 17:40:25","1","3","0","0","4"
"1","1","1","User03746","2013-04-01 16:28:16","14","7","0","0","17"
"1","1","1","User87839","2013-04-01 13:47:01","11","1","0","0","11"
"1","1","1","User94858","2013-03-30 16:13:12","23","2","0","0","13"
"1","1","1","User25467","2013-03-29 17:44:31","33","2","0","0","14"
"1","1","1","bgswanson","2013-03-29 15:29:52","51","1","0","0","15"
"1","1","1","User036111","2013-03-29 15:00:57","45","1","0","0","14"
"1","1","1","User635629","2013-03-29 15:04:27","2","4","0","0","6"
"1","1","1","Jane Santi","2013-03-29 15:02:07","6","1","0","0","7"
"1","1","1","User679150","2013-03-01 19:03:16","1","6","0","0","7"
"1","1","1","User80918","2013-03-23 14:41:50","54","5","0","0","19"
"1","1","1","User933440","2013-03-23 23:14:34","0","1","0","0","1"
"1","1","1","Jannette Trujillo","2013-03-23 14:41:47","9","1","0","0","10"
"1","1","1","niti parikh","2013-03-23 14:59:36","0","1","0","0","1"
"1","1","1","Ian Walters","2013-03-23 14:41:55","2","2","0","0","4"
"1","1","1","Billy Meyer","2013-03-20 01:24:29","10","3","0","0","13"
"1","1","1","Andrew Hentz","2013-03-23 14:53:47","2","1","0","0","3"
"1","1","1","Nathan Rosenwald","2013-03-23 15:02:26","0","4","0","0","4"
"1","1","1","Ben Woodruff","2013-03-23 14:41:41","4","1","0","0","5"
"1","1","1","Matthew Metzler","2013-03-23 14:43:14","1","1","0","0","2"
"1","1","1","Joshua Latham","2013-03-23 14:41:37","6","1","0","0","7"
"1","1","1","User38679","2013-03-22 23:56:56","21","2","0","0","13"
"1","1","1","JirachiPrime","2013-03-17 18:27:39","27","15","0","0","21"
"1","1","1","TommyFrei","2013-03-01 13:25:24","11","5","0","0","15"
"1","1","1","User32915","2013-03-21 16:20:52","3","1","0","0","4"
"1","1","1","User527762","2013-03-20 16:14:08","8","1","0","0","9"
"1","1","1","Christian Kasper","2013-03-16 16:27:33","7","2","0","0","9"
"1","1","1","Anthony Evans","2013-03-18 23:11:08","5","4","0","0","9"
"1","1","1","User702863","2013-03-17 15:33:18","7","1","0","0","8"
"1","1","1","User345948","2013-03-16 16:47:07","5","2","0","0","7"
"1","1","1","User766112","2013-03-15 03:09:54","23","4","0","0","15"
"1","1","1","Peter Weiss","2013-03-05 16:11:01","53","10","0","0","24"
"1","1","1","User128328","2013-03-15 00:49:42","15","5","1","0","16"
"1","1","1","Max Bachhuber","2013-03-13 12:27:12","10","1","0","0","11"
"1","1","1","User14180","2013-03-12 15:17:42","6","1","0","0","7"
"1","1","1","User219927","2013-03-12 08:35:45","9","1","0","0","10"
"1","1","1","Ronald Mummaw","2013-03-07 21:33:22","10","5","0","0","15"
"1","1","1","User585730","2013-03-08 22:33:18","18","2","0","0","12"
"1","1","1","Fattorie Venete","2013-03-09 03:33:34","7","1","0","0","8"
"1","1","1","David Wiszowaty","2013-03-08 19:26:55","5","2","0","0","7"
"1","1","1","Matt Palazzetti","2013-03-08 19:26:38","18","3","0","0","13"
"1","1","1","AnnaMaria Lambidis","2013-03-08 20:24:30","5","1","0","0","6"
"1","1","1","User292643","2013-03-08 16:35:47","5","1","0","0","6"
"1","1","1","Naoya Kumazawa","2013-03-07 11:48:47","5","1","0","0","6"
"1","1","1","zalman kagan","2013-03-07 02:34:55","9","1","0","0","10"
"1","1","1","User394401","2013-03-05 05:50:41","9","1","0","0","10"
"1","1","1","User96070","2013-03-05 04:26:02","6","1","0","0","7"
"1","1","1","User166761","2013-03-04 10:39:54","5","1","0","0","6"
"1","1","1","User48044","2013-03-02 19:29:12","19","1","0","0","11"
"1","1","1","User627400","2013-03-02 16:29:24","8","1","0","0","9"
"1","1","1","Atsune Matsushita","2013-03-02 01:49:29","7","1","0","0","8"
"1","1","1","User929555","2013-03-02 00:36:15","11","1","0","0","11"
"1","1","1","User63765","2013-03-01 23:33:48","5","1","0","0","6"
"1","1","1","User71507","2013-03-01 19:51:48","13","1","0","0","11"
"1","1","1","User32050","2013-03-01 18:24:48","14","1","0","0","11"
"1","1","1","User440870","2013-03-01 18:56:23","4","1","0","0","5"
"1","1","1","User676664","2013-03-01 14:31:48","11","1","0","0","11"
"1","1","1","martin.klein.austria","2013-02-28 11:14:42","5","4","0","0","9"
"1","1","1","David Choi","2013-02-27 17:04:33","6","2","0","0","8"
"1","1","1","Thomas Schulz","2013-02-27 14:37:30","5","1","0","0","6"
"1","1","1","User957290","2013-02-27 07:48:56","6","3","0","0","9"
"1","1","1","User28928","2013-02-25 20:40:28","13","1","0","0","11"
"1","1","1","IKowalski","2013-02-25 20:19:54","2","1","0","0","3"
"1","1","1","User237579","2013-02-25 20:41:47","9","1","0","0","10"
"1","1","1","Michael Ruth","2013-02-25 19:57:43","19","1","0","0","11"
"1","1","1","Ken Mihavics","2013-02-25 17:29:46","2","1","0","0","3"
"1","1","1","User47907","2013-02-25 19:56:52","10","1","0","0","11"
"1","1","1","User98603","2013-02-23 17:39:56","5","1","0","0","6"
"1","1","1","User22127","2013-02-22 17:44:44","2","5","0","0","7"
"1","1","1","User500780","2013-02-22 16:40:47","8","1","0","0","9"
"1","1","1","User908087","2013-02-20 20:37:51","5","1","0","0","6"
"1","1","1","User11576","2013-02-18 19:37:41","2","1","0","0","3"
"1","1","1","nerdmegz","2013-02-18 20:40:25","3","5","0","0","8"
"1","1","1","Mahesh Bhoir","2013-02-17 10:03:25","5","1","0","0","6"
"1","1","1","Isaac Ressler","2013-02-16 15:32:15","55","3","1","0","18"
"1","1","1","Chris Obi-Wan Wansitler","2013-02-16 15:32:06","6","1","0","0","7"
"1","1","1","creed schierman","2013-02-16 15:39:20","7","2","0","0","9"
"1","1","1","Ryan March","2013-02-16 15:35:50","11","3","0","0","13"
"1","1","1","User69717","2013-02-16 15:32:05","24","1","0","0","12"
"1","1","1","AlexWiggins","2013-02-14 22:24:39","80","8","0","0","25"
"1","1","1","Rich Morgan","2013-02-15 17:42:43","26","1","0","0","12"
"1","1","1","User949443","2013-02-15 17:52:48","12","1","0","0","11"
"1","1","1","User95792","2013-02-15 18:50:19","8","1","0","0","9"
"1","1","1","User968495","2013-02-15 17:38:47","9","1","0","0","10"
"1","1","1","User00206","2013-02-15 17:39:08","3","1","0","0","4"
"1","1","1","User472428","2013-02-15 18:49:10","4","3","0","0","7"
"1","1","1","MoNazzal","2013-02-15 18:20:31","13","1","0","0","11"
"1","1","1","User82898","2013-02-15 19:08:26","5","1","0","0","6"
"1","1","1","User44704","2013-02-15 17:44:59","5","1","0","0","6"
"1","1","1","johnM383","2013-02-15 17:41:22","2","3","0","0","5"
"1","1","1","Lorichu6","2013-02-15 17:38:01","36","1","0","0","13"
"1","1","1","User56881","2013-02-14 21:23:36","5","2","0","0","7"
"1","1","1","Andy Diament","2013-02-13 15:36:45","8","3","0","0","11"
"1","1","1","User28967","2013-02-12 21:49:47","5","1","1","0","7"
"1","1","1","User0496","2013-02-12 21:14:49","6","3","0","0","9"
"1","1","1","User959931","2013-02-11 17:07:14","2","2","0","0","4"
"1","1","1","User718853","2013-01-26 19:53:28","5","2","0","0","7"
"1","1","1","onoff123","2013-02-10 13:49:40","13","1","0","0","11"
"1","1","1","User56763","2013-02-09 14:57:08","5","1","0","0","6"
"1","1","1","User14468","2013-02-08 00:49:00","0","2","0","0","2"
"1","1","1","User434495","2013-02-08 00:47:43","7","2","0","0","9"
"1","1","1","User84525","2013-02-08 00:47:57","0","3","0","0","3"
"1","1","1","User67544","2013-02-08 00:47:34","1","2","0","0","3"
"1","1","1","User117381","2013-02-08 00:47:35","1","1","0","0","2"
"1","1","1","User970706","2013-02-08 00:47:41","1","2","0","0","3"
"1","1","1","Robert Turner","2013-02-08 00:49:07","7","2","0","0","9"
"1","1","1","User553980","2013-02-08 00:47:32","1","2","0","0","3"
"1","1","1","User71927","2013-02-08 00:47:37","0","1","0","0","1"
"1","1","1","User16516","2013-02-08 00:47:49","0","2","0","0","2"
"1","1","1","Kevin Mitchell","2013-02-07 23:16:40","1","2","0","0","3"
"1","1","1","User433434","2013-02-08 00:44:27","0","2","0","0","2"
"1","1","1","User87939","2013-02-08 00:44:03","1","2","0","0","3"
"1","1","1","User872917","2013-02-06 18:34:54","5","1","0","0","6"
"1","1","1","UserJanLange","2013-02-02 20:21:22","6","4","0","0","10"
"1","1","1","User2390","2013-02-06 12:34:55","12","2","0","0","12"
"1","1","1","User9417388","2013-02-05 15:00:58","11","1","0","0","11"
"1","1","1","User196620","2013-02-05 07:43:30","5","1","0","0","6"
"1","1","1","pwroniecki","2013-02-04 15:17:40","0","1","0","0","1"
"1","1","1","User416078","2013-02-04 08:55:52","5","1","0","0","6"
"1","1","1","Rishav Kundu","2013-02-03 20:57:41","5","2","1","0","8"
"1","1","1","KeithMayer","2012-11-23 16:24:48","55","23","0","0","25"
"1","1","1","User450436","2013-02-03 12:05:18","5","1","0","0","6"
"1","1","1","User118426","2013-01-17 14:16:18","5","23","0","0","16"
"1","1","1","User434549","2013-02-01 19:52:16","5","1","0","0","6"
"1","1","1","makochine","2013-01-10 02:59:19","5","49","0","0","18"
"1","1","1","User712091","2013-01-31 05:51:00","5","1","0","0","6"
"1","1","1","yuuichi tanaka","2013-01-30 12:28:46","6","1","0","0","7"
"1","1","1","Kajbojes","2012-10-25 16:34:59","45","14","0","0","23"
"1","1","1","User612744","2013-01-29 09:12:10","5","1","0","0","6"
"1","1","1","atsushi.kbt","2013-01-29 01:59:39","21","3","0","0","14"
"1","1","1","robertxj","2013-01-27 19:04:15","38","15","0","0","22"
"1","1","1","User795676","2013-01-28 15:51:10","0","2","0","0","2"
"1","1","1","User766197","2013-01-27 19:48:23","3","1","0","0","4"
"1","1","1","User420602","2013-01-27 10:40:23","7","1","1","0","9"
"1","1","1","User69811","2013-01-26 05:02:00","5","2","0","0","7"
"1","1","1","pregra Replace","2013-01-25 21:31:50","5","1","0","0","6"
"1","1","1","User20420","2013-01-25 11:43:46","9","1","0","0","10"
"1","1","1","User180890","2013-01-24 13:22:33","8","5","0","0","13"
"1","1","1","User010015","2013-01-23 11:11:27","5","7","0","0","12"
"1","1","1","User39258","2013-01-22 21:44:33","5","1","0","0","6"
"1","1","1","User9767672","2013-01-20 22:47:02","3","4","0","0","7"
"1","1","1","Jahid Ali","2013-01-21 15:54:48","0","1","0","0","1"
"1","1","1","User5534521","2013-01-19 23:13:28","7","2","0","0","9"
"1","1","1","Yavuz Selim KOLÄ°KPINAR","2013-01-18 08:29:53","5","1","0","0","6"
"1","1","1","User268805","2012-12-30 03:55:18","7","6","0","0","13"
"1","1","1","User13071","2013-01-16 18:37:46","5","1","0","0","6"
"1","1","1","User50448","2013-01-16 11:25:06","20","1","4","0","16"
"1","1","1","User10913","2013-01-15 03:23:37","5","1","0","0","6"
"1","1","1","Edward Ram","2013-01-12 02:14:47","7","1","0","0","8"
"1","1","1","Dan Sawada","2013-01-11 18:38:39","5","2","0","0","7"
"1","1","1","User62048","2013-01-11 15:31:12","10","2","0","0","12"
"1","1","1","kittima sutanon","2013-01-11 07:23:16","9","1","0","0","10"
"1","1","1","User60818","2013-01-10 19:09:02","0","2","0","0","2"
"1","1","1","Cem Akkus","2013-01-07 15:01:20","5","3","0","0","8"
"1","1","1","User359604","2013-01-09 19:14:06","5","1","0","0","6"
"1","1","1","User311586","2013-01-09 13:05:39","0","1","0","0","1"
"1","1","1","User03037","2013-01-09 11:55:15","5","1","0","0","6"
"1","1","1","Lijun Dong","2013-01-07 08:32:37","9","1","0","0","10"
"1","1","1","Alexandre Lombardi dos santos","2013-01-06 02:09:36","18","1","0","0","11"
"1","1","1","User570906","2012-12-16 15:41:15","10","2","1","0","13"
"1","1","1","User030383","2013-01-06 17:28:40","13","3","0","0","13"
"1","1","1","User263187","2013-01-05 11:18:36","15","1","0","0","11"
"1","1","1","User84917","2013-01-04 20:42:07","5","2","0","0","7"
"1","1","1","User890827","2013-01-04 14:02:06","14","1","0","0","11"
"1","1","1","Georg KÃ¤mmen","2013-01-04 01:52:18","5","1","0","0","6"
"1","1","1","User919439","2013-01-03 14:32:35","7","1","0","0","8"
"1","1","1","User47578","2013-01-02 02:38:53","5","1","0","0","6"
"1","1","1","User62176","2012-12-30 07:51:56","5","1","0","0","6"
"1","1","1","User056322","2012-12-27 21:53:26","14","3","1","0","14"
"1","1","1","User947806","2012-12-29 04:24:08","5","1","0","0","6"
"1","1","1","User28774","2012-12-24 07:21:48","5","2","0","0","7"
"1","1","1","MattiaDIFF","2012-12-14 21:37:37","5","3","0","0","8"
"1","1","1","Wu David6","2012-12-22 08:34:37","5","1","0","0","6"
"1","1","1","Tomestos","2012-12-20 15:45:02","13","4","0","0","14"
"1","1","1","User287040","2012-12-21 09:33:20","8","1","0","0","9"
"1","1","1","User96700","2012-12-20 14:17:57","5","1","0","0","6"
"1","1","1","User118440","2012-11-13 21:12:32","5","2","0","0","7"
"1","1","1","User164532","2012-12-19 13:07:42","0","2","0","0","2"
"1","1","1","Hugo Lafay","2012-12-19 18:01:46","5","1","0","0","6"
"1","1","1","Vivek Tripathi","2012-12-18 22:12:47","11","8","0","0","18"
"1","1","1","User908289","2012-12-18 20:39:06","9","1","0","0","10"
"1","1","1","User879944","2012-12-17 15:46:09","5","1","0","0","6"
"1","1","1","Fabio Iacoella","2012-12-17 14:04:01","6","1","0","0","7"
"1","1","1","Charin Nawaritloha","2012-12-16 13:44:48","5","3","0","0","8"
"1","1","1","User79163","2012-12-17 06:27:14","0","1","0","0","1"
"1","1","1","User06749","2012-12-17 01:41:38","0","1","0","0","1"
"1","1","1","WebJean-develop","2012-12-13 22:35:28","5","4","0","0","9"
"1","1","1","User628798","2012-12-15 08:24:33","5","2","0","0","7"
"1","1","1","Rick Heere","2012-12-13 13:51:24","11","1","1","0","12"
"1","1","1","Burak Åžahin","2012-12-13 14:14:32","5","1","1","0","7"
"1","1","1","User3650018","2012-12-12 22:56:15","5","1","0","0","6"
"1","1","1","Yasin BOÅžAL","2012-12-12 20:06:38","5","1","0","0","6"
"1","1","1","User93038","2012-12-12 18:07:58","5","1","1","0","7"
"1","1","1","artemonius","2012-12-12 09:15:23","22","1","0","0","12"
"1","1","1","User61924","2012-12-12 01:25:44","5","1","0","0","6"
"1","1","1","Vladimir Kovalev","2012-12-11 23:46:42","9","1","0","0","10"
"1","1","1","Oleg Mikashevsky","2012-12-11 15:51:09","0","1","0","0","1"
"1","1","1","Cheshirchik","2012-12-11 16:20:45","5","5","0","0","10"
"1","1","1","User74362","2012-12-11 11:15:29","6","1","0","0","7"
"1","1","1","Vladislav Vlastovskiy","2012-12-11 09:58:17","5","1","0","0","6"
"1","1","1","huan yang","2012-12-11 06:43:13","5","1","0","0","6"
"1","1","1","User847931","2012-12-09 07:47:47","7","3","0","0","10"
"1","1","1","Federico Sanna","2012-12-08 16:56:00","5","1","0","0","6"
"1","1","1","User34489","2012-12-08 09:45:39","9","1","0","0","10"
"1","1","1","Ashok Kumar","2012-12-07 15:08:04","0","1","0","0","1"
"1","1","1","Batuhan ÅženyÃ¼z","2012-12-07 13:40:36","5","1","0","0","6"
"1","1","1","User196474","2012-12-05 17:52:56","5","10","0","0","15"
"1","1","1","User688682","2012-12-06 14:47:22","5","1","0","0","6"
"1","1","1","Senh0rPT","2012-12-06 12:04:12","5","1","0","0","6"
"1","1","1","User60821","2012-12-03 14:01:28","7","3","0","0","10"
"1","1","1","User401966","2012-12-05 00:23:11","5","4","0","0","9"
"1","1","1","User973566","2012-12-04 19:24:26","5","2","0","0","7"
"1","1","1","Jose Manuel MenÃ©ndez PÃ³o","2012-12-04 18:42:39","5","2","0","0","7"
"1","1","1","User28616","2012-12-03 17:54:08","7","2","0","0","9"
"1","1","1","User945335","2012-12-04 14:24:01","11","1","0","0","11"
"1","1","1","Mark MagStream","2012-12-04 10:11:39","6","1","0","0","7"
"1","1","1","AdmirKJB","2012-12-04 09:50:36","5","23","0","0","16"
"1","1","1","User83351","2012-12-04 09:33:26","0","1","0","0","1"
"1","1","1","User10950","2012-12-04 07:14:30","10","1","0","0","11"
"1","1","1","User26851","2012-12-04 07:55:06","5","1","0","0","6"
"1","1","1","sorayainth","2012-12-04 03:46:18","6","1","0","0","7"
"1","1","1","User90113","2012-12-04 03:35:22","5","1","0","0","6"
"1","1","1","User82631","2012-12-03 18:10:45","10","5","0","0","15"
"1","1","1","Alberto Omiccioli","2012-12-03 23:50:31","6","1","0","0","7"
"1","1","1","Kalyan Ayloo","2012-12-03 21:58:29","5","1","0","0","6"
"1","1","1","User40413","2012-12-03 19:48:51","5","1","0","0","6"
"1","1","1","Georg MÃ¼hllechner","2012-12-03 19:23:32","5","1","0","0","6"
"1","1","1","Gerard Benjamin","2012-12-03 18:57:49","5","1","0","0","6"
"1","1","1","User3680099","2012-12-03 18:36:21","17","1","0","0","11"
"1","1","1","Paco Cuevas","2012-12-03 18:07:33","6","2","0","0","8"
"1","1","1","Vitor Ciaramella","2012-12-03 18:03:02","7","1","0","0","8"
"1","1","1","User19886","2012-12-03 18:09:01","5","1","0","0","6"
"1","1","1","User30275","2012-12-03 17:52:22","5","1","0","0","6"
"1","1","1","Osvaldo Daibert","2012-12-03 18:00:46","7","1","0","0","8"
"1","1","1","ShiftVision","2012-12-03 16:44:55","5","3","0","0","8"
"1","1","1","User878885","2012-12-03 14:46:01","0","1","0","0","1"
"1","1","1","User95938","2012-12-03 13:26:45","5","1","1","0","7"
"1","1","1","Hiroyuki Hiki","2012-12-03 13:53:41","6","1","0","0","7"
"1","1","1","User4157678","2012-12-03 13:00:08","5","1","0","0","6"
"1","1","1","User832611","2012-12-03 12:40:10","5","1","0","0","6"
"1","1","1","EyalEllenbogen","2012-12-03 12:27:09","7","1","0","0","8"
"1","1","1","Abhishek Anand","2012-12-03 11:42:32","6","1","0","0","7"
"1","1","1","Rein Schaap","2012-12-03 08:38:02","22","1","0","0","12"
"1","1","1","User49318","2012-12-03 11:06:13","1","1","0","0","2"
"1","1","1","Yuto Tachibana","2012-12-03 08:32:38","5","1","0","0","6"
"1","1","1","User00087","2012-12-02 07:12:13","5","2","0","0","7"
"1","1","1","zhangxiaolong","2012-12-02 12:58:16","5","2","0","0","7"
"1","1","1","User126309","2012-12-03 04:38:12","0","1","0","0","1"
"1","1","1","Hoice Dee","2012-12-02 14:59:45","6","9","0","0","15"
"1","1","1","Junhua WEI","2012-12-03 03:54:02","7","1","0","0","8"
"1","1","1","Naoto Okuda","2012-12-03 02:08:21","8","3","0","0","11"
"1","1","1","User01552","2012-12-03 01:13:30","8","7","0","0","15"
"1","1","1","User278229","2012-12-02 19:37:02","8","2","0","0","10"
"1","1","1","User963855","2012-12-02 19:34:51","5","1","0","0","6"
"1","1","1","User1646244","2012-12-02 20:16:01","10","1","0","0","11"
"1","1","1","Sompop Kulapalanont","2012-12-02 18:41:21","3","1","0","0","4"
"1","1","1","User83609","2012-12-02 16:54:36","5","1","0","0","6"
"1","1","1","User513570","2012-12-02 16:30:17","5","1","0","0","6"
"1","1","1","User36407","2012-12-02 16:08:55","5","1","0","0","6"
"1","1","1","User04061","2012-12-02 16:01:47","5","1","0","0","6"
"1","1","1","Dongyoufa","2012-12-02 11:05:42","5","1","0","0","6"
"1","1","1","User417489","2012-12-02 14:12:12","0","2","0","0","2"
"1","1","1","User353545","2012-12-02 09:38:24","6","2","0","0","8"
"1","1","1","User98220","2012-12-02 13:24:15","8","1","0","0","9"
"1","1","1","User061162","2012-12-02 13:11:52","17","2","0","0","12"
"1","1","1","User723524","2012-12-02 12:23:45","10","1","0","0","11"
"1","1","1","Bogdan Popa4","2012-12-02 11:55:35","10","1","0","0","11"
"1","1","1","User098795","2012-12-02 08:59:33","6","1","0","0","7"
"1","1","1","User594140","2012-12-02 08:47:03","0","1","0","0","1"
"1","1","1","Ceasar Feijen","2012-12-02 08:00:44","7","1","0","0","8"
"1","1","1","User756721","2012-12-02 05:04:13","5","1","0","0","6"
"1","1","1","Yuecheng Zhang","2012-12-01 16:27:59","5","2","0","0","7"
"1","1","1","User54202","2012-12-02 02:36:44","7","1","0","0","8"
"1","1","1","Jamie Stevenson","2012-12-01 23:49:30","5","2","0","0","7"
"1","1","1","Hitesh Seth","2012-12-01 19:02:02","5","1","0","0","6"
"1","1","1","User853053","2012-12-01 18:08:04","5","1","0","0","6"
"1","1","1","Declan Feely","2012-12-01 18:04:15","6","2","0","0","8"
"1","1","1","ThomasWinzer","2011-10-03 22:20:04","5","2","0","0","7"
"1","1","1","tigerchan","2012-12-01 17:03:30","13","1","0","0","11"
"1","1","1","User972150","2012-12-01 16:00:00","13","1","0","0","11"
"1","1","1","User96914","2012-12-01 13:01:52","13","1","0","0","11"
"1","1","1","User131179","2012-12-01 14:40:30","7","1","0","0","8"
"1","1","1","Weslie CN","2012-12-01 14:25:15","9","1","0","0","10"
"1","1","1","thekstheks","2012-12-01 14:14:06","5","1","0","0","6"
"1","1","1","Marcin Warpechowski","2012-12-01 14:03:05","6","1","0","0","7"
"1","1","1","User362140","2012-12-01 12:46:20","6","1","0","0","7"
"1","1","1","Rick Buitenman","2012-12-01 12:10:45","6","1","0","0","7"
"1","1","1","User891917","2012-12-01 09:13:13","5","1","0","0","6"
"1","1","1","Aaron Signorelli","2012-12-01 08:56:13","6","1","0","0","7"
"1","1","1","Shawn Drost","2012-12-01 08:24:22","13","1","0","0","11"
"1","1","1","Shell_YuZ","2012-12-01 08:02:22","5","1","0","0","6"
"1","1","1","Andrew Kryczka","2012-12-01 06:28:08","13","1","0","0","11"
"1","1","1","User13617","2012-12-01 05:09:41","8","1","0","0","9"
"1","1","1","chenjianmal","2012-12-01 04:53:45","5","1","0","0","6"
"1","1","1","User074655","2012-12-01 04:14:09","0","1","0","0","1"
"1","1","1","User40735","2012-12-01 03:04:09","5","1","0","0","6"
"1","1","1","User126682","2012-12-01 01:30:07","5","2","0","0","7"
"1","1","1","Diogo Silva","2012-11-30 23:37:21","13","1","0","0","11"
"1","1","1","User54735","2012-11-30 08:43:29","6","1","0","0","7"
"1","1","1","User31696","2012-11-29 13:18:20","6","2","0","0","8"
"1","1","1","matt cownie","2012-11-29 12:25:54","14","2","0","0","12"
"1","1","1","Bogdan Nechita","2012-11-28 15:45:06","0","1","0","0","1"
"1","1","1","Matteo Muggianu","2012-11-21 19:05:49","17","1","0","0","11"
"1","1","1","Nisha Aggarwal","2012-11-14 06:34:57","5","1","0","0","6"
"1","1","1","Miguel Angel Heredia Moreno","2012-11-08 06:27:07","12","1","0","0","11"
"1","1","1","ReMAT.OHCE@","2012-11-04 13:15:58","13","1","0","0","11"
"1","1","1","User053797","2012-11-01 17:35:50","5","1","0","0","6"
"1","1","1","User84933","2012-10-31 20:15:58","5","14","0","0","15"
"1","1","1","User03197","2012-10-26 09:05:44","6","1","0","0","7"
"1","1","1","User0490","2012-10-25 20:18:05","16","1","0","0","11"
"1","1","1","JosÃ© Pinto","2012-10-24 21:07:57","5","1","0","0","6"
"1","1","1","User402170","2012-10-24 13:52:52","5","1","0","0","6"
"1","1","1","User20075","2012-10-24 08:18:58","6","1","0","0","7"
"1","1","1","Cosmin Branescu","2012-10-23 18:29:40","6","1","0","0","7"
"1","1","1","Maciej Lotkowski","2012-10-23 10:25:41","10","1","0","0","11"
"1","1","1","Harneet Sital","2012-10-23 10:11:36","5","1","0","0","6"
"1","1","1","User046398","2012-10-23 07:41:41","6","1","0","0","7"
"1","1","1","Eshonbel","2013-02-03 21:27:43","18","6","0","0","16"
"1","1","1","bastek1989","2013-09-03 13:04:12","18","2","0","0","12"
"1","1","1","User530240","2013-04-18 17:25:34","18","2","0","0","12"
"1","1","1","AlexTkatch","2013-07-08 05:01:04","18","5","0","0","15"
"1","1","1","Nikita Kalra","2013-11-20 04:34:24","47","3","0","0","16"
"1","1","1","NetIDkt466","2013-11-12 23:24:14","57","4","0","0","18"
"1","1","1","deeks jain","2013-11-20 17:06:20","56","3","0","0","17"
"1","1","1","Xi Liu xl449","2013-09-13 18:32:33","45","3","0","0","16"
"1","1","1","Hao Lu Love Love","2013-11-22 21:48:15","37","1","0","0","13"
"1","1","1","Mengjuan Sun","2013-09-12 22:06:42","36","4","0","0","16"
"1","1","1","Ye Xirong","2013-09-13 18:32:09","50","4","0","0","18"
"1","1","1","User263548","2013-11-22 21:12:19","36","1","0","0","13"
"1","1","1","Saikiran Mullaguri","2013-11-13 19:00:04","46","3","0","0","16"
"1","1","1","Janet  Chen","2013-09-13 18:31:18","44","5","0","0","18"
"1","1","1","Sravani Burela","2013-11-13 17:27:58","47","6","0","0","19"
"1","1","1","Zhengyuan Shen","2013-09-13 18:32:33","30","2","0","0","14"
"1","1","1","Shipali Shetty","2013-09-13 18:31:41","32","5","0","0","17"
"1","1","1","User96809","2013-11-10 21:54:49","38","3","0","0","15"
"1","1","1","Roshan Shetty B R","2013-11-11 18:33:18","52","3","0","0","17"
"1","1","1","Lyn Chen2","2013-11-22 17:33:14","30","1","0","0","13"
"1","1","1","Marit Imsdahl","2013-11-18 01:29:03","55","3","0","0","17"
"1","1","1","preetam shetty","2013-11-21 14:11:46","57","2","0","0","16"
"1","1","1","Neha Kulkarni","2013-09-13 17:25:40","48","8","0","0","21"
"1","1","1","Piyush Maheshwari","2013-11-20 21:59:26","48","4","0","0","17"
"1","1","1","sumansomasundar","2013-11-15 18:50:00","48","4","0","0","17"
"1","1","1","Priam Mukundan","2013-09-12 22:05:23","46","5","0","0","18"
"1","1","1","Gabor Simko","2013-07-31 19:33:07","127","12","54","0","45"
